url_chaine	nom chaine	url groupe	nom groupe
https://hotels.ctrip.com/brand/h126/	艾迪逊（EDITION）	https://hotels.ctrip.com/brand/g22	万豪国际集团
https://hotels.ctrip.com/brand/h445/	24K国际连锁	https://hotels.ctrip.com/brand/g422	24K国际连锁
https://hotels.ctrip.com/brand/h725/	Econo Lodge	https://hotels.ctrip.com/brand/g274	精选
https://hotels.ctrip.com/brand/h1416/	Elewana Collection	https://hotels.ctrip.com/brand/g982	美诺酒店集团
https://hotels.ctrip.com/brand/h1473/	Elite Havens	https://hotels.ctrip.com/brand/g1009	Elite Havens Luxury Villa Rentals
https://hotels.ctrip.com/brand/h1478/	Elegancia Hotels	https://hotels.ctrip.com/brand/g1013	Elegancia Hotels
https://hotels.ctrip.com/brand/h1516/	ESPRIT DE France	https://hotels.ctrip.com/brand/g1033	ESPRIT DE France
https://hotels.ctrip.com/brand/h1739/	Esplendor	https://hotels.ctrip.com/brand/g162	温德姆
https://hotels.ctrip.com/brand/h1763/	25hours Hotels	https://hotels.ctrip.com/brand/g10	雅高
https://hotels.ctrip.com/brand/h1859/	Exe酒店	https://hotels.ctrip.com/brand/g1049	Hotusa
https://hotels.ctrip.com/brand/h2224/	Electra	https://hotels.ctrip.com/brand/g1436	Electra
https://hotels.ctrip.com/brand/h2240/	Extended Stay America	https://hotels.ctrip.com/brand/g1452	Extended Stay America
https://hotels.ctrip.com/brand/h2246/	EXTRO Hotels	https://hotels.ctrip.com/brand/g1458	EXTRO Hotels
https://hotels.ctrip.com/brand/h2327/	Expo酒店集团	https://hotels.ctrip.com/brand/g1535	Expo酒店集团
https://hotels.ctrip.com/brand/h2418/	Eurotas Hoteli	https://hotels.ctrip.com/brand/g1606	Eurotas Hoteli
https://hotels.ctrip.com/brand/h2488/	Elanor Investors Group	https://hotels.ctrip.com/brand/g1652	Elanor Investors Group
https://hotels.ctrip.com/brand/h2529/	EMM Hotels & Resorts	https://hotels.ctrip.com/brand/g1680	TMG HOTEL GROUP
https://hotels.ctrip.com/brand/h2530/	Emeraude Cruise	https://hotels.ctrip.com/brand/g1680	TMG HOTEL GROUP
https://hotels.ctrip.com/brand/h2564/	Evenia	https://hotels.ctrip.com/brand/g1704	Evenia
https://hotels.ctrip.com/brand/h2711/	Elysee West	https://hotels.ctrip.com/brand/g1049	Hotusa
https://hotels.ctrip.com/brand/h2727/	2B Hostel & Rooms	https://hotels.ctrip.com/brand/g1814	2B Hostel & Rooms
https://hotels.ctrip.com/brand/h2786/	Empora Hotels	https://hotels.ctrip.com/brand/g1854	Empora Hotels
https://hotels.ctrip.com/brand/h2848/	Embrace Hotels	https://hotels.ctrip.com/brand/g1031	TOP INTERNATIONAL HOTELS & CORPORATE PARTNERS
https://hotels.ctrip.com/brand/h2874/	Eros Hotel	https://hotels.ctrip.com/brand/g1929	Eros Group
https://hotels.ctrip.com/brand/h2954/	ES hotels	https://hotels.ctrip.com/brand/g1983	ES hotels
https://hotels.ctrip.com/brand/h2984/	E-Web Hotels	https://hotels.ctrip.com/brand/g2007	E-Web Hotels
https://hotels.ctrip.com/brand/h3058/	Express Lodging Group	https://hotels.ctrip.com/brand/g2062	Express Lodging Group
https://hotels.ctrip.com/brand/h3061/	Elena House Apartments	https://hotels.ctrip.com/brand/g2064	Elena House Apartments
https://hotels.ctrip.com/brand/h3096/	Elba Hotels & Resorts	https://hotels.ctrip.com/brand/g2090	Elba Hotels & Resorts
https://hotels.ctrip.com/brand/h3115/	Europlan	https://hotels.ctrip.com/brand/g2107	Europlan
https://hotels.ctrip.com/brand/h3123/	Europa Tourist Group	https://hotels.ctrip.com/brand/g2115	Europa Tourist Group
https://hotels.ctrip.com/brand/h3200/	ESCAD HOTELS	https://hotels.ctrip.com/brand/g2177	GERMAIN HOTELS
https://hotels.ctrip.com/brand/h3202/	Expand Hotels	https://hotels.ctrip.com/brand/g2183	Expand Hotels
https://hotels.ctrip.com/brand/h3231/	Elk Springs Resort Cabin Rentals LLC	https://hotels.ctrip.com/brand/g2202	Elk Springs Resort Cabin Rentals LLC
https://hotels.ctrip.com/brand/h3236/	Elysees Hotels	https://hotels.ctrip.com/brand/g2207	Elysees Hotels
https://hotels.ctrip.com/brand/h3238/	Eden & Cristal	https://hotels.ctrip.com/brand/g2209	Eden & Cristal
https://hotels.ctrip.com/brand/h3252/	21c Museum Hotels	https://hotels.ctrip.com/brand/g10	雅高
https://hotels.ctrip.com/brand/h3266/	Executive Hotels & Resorts	https://hotels.ctrip.com/brand/g2236	Executive Hotels & Resorts
https://hotels.ctrip.com/brand/h3301/	E-Rev Ltd	https://hotels.ctrip.com/brand/g2265	E-Rev Ltd
https://hotels.ctrip.com/brand/h3349/	EDITORY HOTELS	https://hotels.ctrip.com/brand/g2312	EDITORY HOTELS
https://hotels.ctrip.com/brand/h3390/	Excellent Hospitality	https://hotels.ctrip.com/brand/g2353	Excellent Hospitality
https://hotels.ctrip.com/brand/h3420/	Elite HOTELS	https://hotels.ctrip.com/brand/g2376	Elite HOTELS
https://hotels.ctrip.com/brand/h3522/	El Mouradi	https://hotels.ctrip.com/brand/g2443	El Mouradi
https://hotels.ctrip.com/brand/h3532/	EPIC Hotels	https://hotels.ctrip.com/brand/g2452	EPIC Hotels
https://hotels.ctrip.com/brand/h3547/	Extended Suites	https://hotels.ctrip.com/brand/g2462	Extended Suites
https://hotels.ctrip.com/brand/h3577/	Eastin	https://hotels.ctrip.com/brand/g2479	Eastin
https://hotels.ctrip.com/brand/h3622/	E-Z 8 MOTELS	https://hotels.ctrip.com/brand/g2515	E-Z 8 MOTELS AND PREMIER INNS
https://hotels.ctrip.com/brand/h3633/	Edgewater Casino Resort	https://hotels.ctrip.com/brand/g2521	Golden Entertainment
https://hotels.ctrip.com/brand/h3707/	ELE Hoteles	https://hotels.ctrip.com/brand/g2573	ELE Hoteles
https://hotels.ctrip.com/brand/h148/	富驿时尚	https://hotels.ctrip.com/brand/g335	富驿时尚
https://hotels.ctrip.com/brand/h354/	凤梧	https://hotels.ctrip.com/brand/g346	凤梧
https://hotels.ctrip.com/brand/h377/	富豪	https://hotels.ctrip.com/brand/g368	富豪
https://hotels.ctrip.com/brand/h378/	富豪公馆	https://hotels.ctrip.com/brand/g368	富豪
https://hotels.ctrip.com/brand/h379/	富荟	https://hotels.ctrip.com/brand/g368	富豪
https://hotels.ctrip.com/brand/h464/	方圆	https://hotels.ctrip.com/brand/g441	方圆
https://hotels.ctrip.com/brand/h466/	枫林	https://hotels.ctrip.com/brand/g443	枫林
https://hotels.ctrip.com/brand/h612/	富蓝特	https://hotels.ctrip.com/brand/g574	富蓝特
https://hotels.ctrip.com/brand/h740/	泛太平洋(Pan Pacific Hotels & Resort)	https://hotels.ctrip.com/brand/g653	泛太平洋
https://hotels.ctrip.com/brand/h785/	福容	https://hotels.ctrip.com/brand/g693	福容
https://hotels.ctrip.com/brand/h791/	富丽敦	https://hotels.ctrip.com/brand/g699	富丽敦
https://hotels.ctrip.com/brand/h794/	F Hotel	https://hotels.ctrip.com/brand/g702	F Hotel
https://hotels.ctrip.com/brand/h883/	方雅	https://hotels.ctrip.com/brand/g730	康年国际酒店
https://hotels.ctrip.com/brand/h1000/	富士急	https://hotels.ctrip.com/brand/g790	富士急
https://hotels.ctrip.com/brand/h1020/	方廷	https://hotels.ctrip.com/brand/g730	康年国际酒店
https://hotels.ctrip.com/brand/h1034/	费尔蒙(Fairmont)	https://hotels.ctrip.com/brand/g10	雅高
https://hotels.ctrip.com/brand/h1103/	飞龙（Fragrance）	https://hotels.ctrip.com/brand/g846	飞龙
https://hotels.ctrip.com/brand/h1162/	福朋(Four Points)	https://hotels.ctrip.com/brand/g22	万豪国际集团
https://hotels.ctrip.com/brand/h1188/	扉缦	https://hotels.ctrip.com/brand/g1	首旅如家
https://hotels.ctrip.com/brand/h1265/	泛海	https://hotels.ctrip.com/brand/g621	蓝鲸控股
https://hotels.ctrip.com/brand/h1277/	梵俪·蘭悦酒店	https://hotels.ctrip.com/brand/g913	梵俪
https://hotels.ctrip.com/brand/h1292/	芳草青青房车营地	https://hotels.ctrip.com/brand/g319	开元
https://hotels.ctrip.com/brand/h1465/	弗雷特酒店	https://hotels.ctrip.com/brand/g1002	IHM集团
https://hotels.ctrip.com/brand/h1468/	Favstay	https://hotels.ctrip.com/brand/g1004	Favstay
https://hotels.ctrip.com/brand/h1497/	弗朗纳之家公寓	https://hotels.ctrip.com/brand/g1023	弗朗纳之家公寓
https://hotels.ctrip.com/brand/h1518/	锋态度	https://hotels.ctrip.com/brand/g380	东呈集团
https://hotels.ctrip.com/brand/h1529/	发电机旅舍	https://hotels.ctrip.com/brand/g1040	发电机旅舍
https://hotels.ctrip.com/brand/h1579/	凤悦轻尚	https://hotels.ctrip.com/brand/g323	凤悦酒店及度假村
https://hotels.ctrip.com/brand/h1581/	凤祺	https://hotels.ctrip.com/brand/g323	凤悦酒店及度假村
https://hotels.ctrip.com/brand/h1588/	Fairview	https://hotels.ctrip.com/brand/g1069	City Lodge Hotel Group
https://hotels.ctrip.com/brand/h1635/	方外	https://hotels.ctrip.com/brand/g319	开元
https://hotels.ctrip.com/brand/h1643/	非繁城品	https://hotels.ctrip.com/brand/g565	锦江酒店（中国区）
https://hotels.ctrip.com/brand/h1683/	FabHotels	https://hotels.ctrip.com/brand/g1099	FabHotels
https://hotels.ctrip.com/brand/h1703/	凡象	https://hotels.ctrip.com/brand/g1102	世茂喜达
https://hotels.ctrip.com/brand/h1744/	Fairbridge Inn Express	https://hotels.ctrip.com/brand/g1113	FairBridge Hotels
https://hotels.ctrip.com/brand/h1745/	Fairbridge Inn & Suites	https://hotels.ctrip.com/brand/g1113	FairBridge Hotels
https://hotels.ctrip.com/brand/h1746/	Fairbridge Hotel & Conf Center	https://hotels.ctrip.com/brand/g1113	FairBridge Hotels
https://hotels.ctrip.com/brand/h1777/	弗莱彻酒店	https://hotels.ctrip.com/brand/g1117	弗莱彻酒店
https://hotels.ctrip.com/brand/h1784/	范德瓦克	https://hotels.ctrip.com/brand/g1123	范德瓦克
https://hotels.ctrip.com/brand/h1836/	favehotels	https://hotels.ctrip.com/brand/g821	群岛酒店集团
https://hotels.ctrip.com/brand/h1897/	凤悦	https://hotels.ctrip.com/brand/g323	凤悦酒店及度假村
https://hotels.ctrip.com/brand/h1899/	Freehand	https://hotels.ctrip.com/brand/g1159	发电机旅馆
https://hotels.ctrip.com/brand/h1916/	凤颐	https://hotels.ctrip.com/brand/g323	凤悦酒店及度假村
https://hotels.ctrip.com/brand/h1937/	富力酒店	https://hotels.ctrip.com/brand/g1185	PHM酒店
https://hotels.ctrip.com/brand/h1995/	Firmdale Hotels Group	https://hotels.ctrip.com/brand/g1224	菲尔姆戴尔酒店集团
https://hotels.ctrip.com/brand/h2258/	佛罗伦萨酒店集团	https://hotels.ctrip.com/brand/g1468	佛罗伦萨酒店集团
https://hotels.ctrip.com/brand/h2266/	FH55酒店集团	https://hotels.ctrip.com/brand/g1476	FH55酒店集团
https://hotels.ctrip.com/brand/h2317/	Flagworld hotels	https://hotels.ctrip.com/brand/g1527	Flagworld Group
https://hotels.ctrip.com/brand/h2384/	方舟酒店(Ark hotel)	https://hotels.ctrip.com/brand/g883	露樱集团
https://hotels.ctrip.com/brand/h2438/	非繁轻简	https://hotels.ctrip.com/brand/g565	锦江酒店（中国区）
https://hotels.ctrip.com/brand/h2464/	枫渡	https://hotels.ctrip.com/brand/g565	锦江酒店（中国区）
https://hotels.ctrip.com/brand/h2532/	Flower Garden Hotel	https://hotels.ctrip.com/brand/g1680	TMG HOTEL GROUP
https://hotels.ctrip.com/brand/h2565/	fjordtindhotels	https://hotels.ctrip.com/brand/g1705	fjordtindhotels
https://hotels.ctrip.com/brand/h2637/	FORTUNE HOTEL GROUP	https://hotels.ctrip.com/brand/g1754	FORTUNE HOTEL GROUP
https://hotels.ctrip.com/brand/h2664/	Forza Hotels	https://hotels.ctrip.com/brand/g1770	Forza Hotels
https://hotels.ctrip.com/brand/h2749/	FLC集团	https://hotels.ctrip.com/brand/g1830	FLC集团
https://hotels.ctrip.com/brand/h2788/	Frangiorgio	https://hotels.ctrip.com/brand/g1856	Frangiorgio
https://hotels.ctrip.com/brand/h2878/	Fowl Cay Resort	https://hotels.ctrip.com/brand/g1931	Sandals Resorts International
https://hotels.ctrip.com/brand/h2975/	枫之宿	https://hotels.ctrip.com/brand/g2002	枫之宿
https://hotels.ctrip.com/brand/h2988/	FABULOUS HOTELS	https://hotels.ctrip.com/brand/g2011	FABULOUS HOTELS GROUP
https://hotels.ctrip.com/brand/h2998/	FAENA	https://hotels.ctrip.com/brand/g10	雅高
https://hotels.ctrip.com/brand/h3010/	Firriato Hospitality	https://hotels.ctrip.com/brand/g2029	Firriato Hospitality
https://hotels.ctrip.com/brand/h3103/	Federal Group	https://hotels.ctrip.com/brand/g2095	Federal Group
https://hotels.ctrip.com/brand/h3166/	Fuerte Hotels	https://hotels.ctrip.com/brand/g2154	Fuerte Group
https://hotels.ctrip.com/brand/h3195/	FLAT06. GROUP	https://hotels.ctrip.com/brand/g2179	FLAT06. GROUP
https://hotels.ctrip.com/brand/h3216/	Ferretti Hotels Group	https://hotels.ctrip.com/brand/g2189	Ferretti Hotels Group
https://hotels.ctrip.com/brand/h3269/	芳草地度假酒店	https://hotels.ctrip.com/brand/g319	开元
https://hotels.ctrip.com/brand/h3286/	FHOTELS	https://hotels.ctrip.com/brand/g2250	FHOTELS
https://hotels.ctrip.com/brand/h3298/	Fattal Hotels	https://hotels.ctrip.com/brand/g2262	Fattal Hotels
https://hotels.ctrip.com/brand/h3316/	Falkensteiner	https://hotels.ctrip.com/brand/g2280	Falkensteiner
https://hotels.ctrip.com/brand/h3319/	Forenom	https://hotels.ctrip.com/brand/g2283	Forenom
https://hotels.ctrip.com/brand/h3326/	fine HOTELS & SUITES	https://hotels.ctrip.com/brand/g2290	fine HOTELS & SUITES
https://hotels.ctrip.com/brand/h3330/	Finlandia Hotels	https://hotels.ctrip.com/brand/g2293	Finlandia Hotels
https://hotels.ctrip.com/brand/h3351/	Four Views	https://hotels.ctrip.com/brand/g2314	Four Views
https://hotels.ctrip.com/brand/h3492/	FORZA	https://hotels.ctrip.com/brand/g2429	FJ.HOTELS
https://hotels.ctrip.com/brand/h3602/	Furama Hotels	https://hotels.ctrip.com/brand/g2502	Furama Hotels
https://hotels.ctrip.com/brand/h3641/	Far East Hospitality	https://hotels.ctrip.com/brand/g2461	artotelgroup
https://hotels.ctrip.com/brand/h3643/	菲林酒店	https://hotels.ctrip.com/brand/g2526	菲林酒店集团
https://hotels.ctrip.com/brand/h3653/	梵拉图	https://hotels.ctrip.com/brand/g2534	程米
https://hotels.ctrip.com/brand/h168/	格林豪泰	https://hotels.ctrip.com/brand/g321	格林
https://hotels.ctrip.com/brand/h355/	格兰云天	https://hotels.ctrip.com/brand/g347	格兰云天
https://hotels.ctrip.com/brand/h403/	归元盛世	https://hotels.ctrip.com/brand/g386	归元盛世
https://hotels.ctrip.com/brand/h595/	格子微	https://hotels.ctrip.com/brand/g567	格子微
https://hotels.ctrip.com/brand/h597/	盖洛德酒店（Gaylord Hotels）	https://hotels.ctrip.com/brand/g22	万豪国际集团
https://hotels.ctrip.com/brand/h643/	瑰丽	https://hotels.ctrip.com/brand/g353	瑰丽
https://hotels.ctrip.com/brand/h732/	Golden Tulip	https://hotels.ctrip.com/brand/g649	Louvre
https://hotels.ctrip.com/brand/h786/	国泰商旅	https://hotels.ctrip.com/brand/g694	国泰商旅
https://hotels.ctrip.com/brand/h813/	广晟	https://hotels.ctrip.com/brand/g348	白天鹅
https://hotels.ctrip.com/brand/h817/	古南都	https://hotels.ctrip.com/brand/g361	古南都
https://hotels.ctrip.com/brand/h882/	格兰云天国际	https://hotels.ctrip.com/brand/g347	格兰云天
https://hotels.ctrip.com/brand/h884/	格林东方	https://hotels.ctrip.com/brand/g321	格林
https://hotels.ctrip.com/brand/h960/	国信	https://hotels.ctrip.com/brand/g778	国信
https://hotels.ctrip.com/brand/h1002/	格拉斯丽（Gracery）	https://hotels.ctrip.com/brand/g788	藤田观光
https://hotels.ctrip.com/brand/h1015/	格盟	https://hotels.ctrip.com/brand/g321	格林
https://hotels.ctrip.com/brand/h1183/	格美	https://hotels.ctrip.com/brand/g321	格林
https://hotels.ctrip.com/brand/h1184/	格菲	https://hotels.ctrip.com/brand/g321	格林
https://hotels.ctrip.com/brand/h1185/	格雅	https://hotels.ctrip.com/brand/g321	格林
https://hotels.ctrip.com/brand/h1207/	格兰比亚(Granvia)	https://hotels.ctrip.com/brand/g886	JR西日本酒店集团
https://hotels.ctrip.com/brand/h1290/	观堂	https://hotels.ctrip.com/brand/g319	开元
https://hotels.ctrip.com/brand/h1293/	顾驿	https://hotels.ctrip.com/brand/g923	顾驿
https://hotels.ctrip.com/brand/h1307/	格林缦旅	https://hotels.ctrip.com/brand/g929	格林缦旅
https://hotels.ctrip.com/brand/h1335/	格林公寓	https://hotels.ctrip.com/brand/g321	格林
https://hotels.ctrip.com/brand/h1359/	观心客栈	https://hotels.ctrip.com/brand/g956	观心客栈
https://hotels.ctrip.com/brand/h1504/	伽玛	https://hotels.ctrip.com/brand/g1025	波萨达斯集团
https://hotels.ctrip.com/brand/h1532/	共立度假酒店	https://hotels.ctrip.com/brand/g1043	共立集团
https://hotels.ctrip.com/brand/h1555/	国民连锁	https://hotels.ctrip.com/brand/g1057	国民连锁
https://hotels.ctrip.com/brand/h1610/	港舍	https://hotels.ctrip.com/brand/g1080	泊隐
https://hotels.ctrip.com/brand/h1636/	GEM 酒店	https://hotels.ctrip.com/brand/g1089	GEM 酒店
https://hotels.ctrip.com/brand/h1766/	greet	https://hotels.ctrip.com/brand/g10	雅高
https://hotels.ctrip.com/brand/h1778/	公主酒店集团	https://hotels.ctrip.com/brand/g1118	公主酒店集团
https://hotels.ctrip.com/brand/h1807/	GRAND CORDELA	https://hotels.ctrip.com/brand/g825	欧米茄
https://hotels.ctrip.com/brand/h1824/	GuestHouse	https://hotels.ctrip.com/brand/g984	Red Lion
https://hotels.ctrip.com/brand/h1871/	古北水镇	https://hotels.ctrip.com/brand/g1148	古北水镇
https://hotels.ctrip.com/brand/h1892/	广场公寓	https://hotels.ctrip.com/brand/g1155	广场公寓
https://hotels.ctrip.com/brand/h1900/	Generator	https://hotels.ctrip.com/brand/g1159	发电机旅馆
https://hotels.ctrip.com/brand/h1921/	G1集团	https://hotels.ctrip.com/brand/g1172	G1集团
https://hotels.ctrip.com/brand/h1951/	Guoman Hotels	https://hotels.ctrip.com/brand/g1192	GLH大伦敦酒店管理集团
https://hotels.ctrip.com/brand/h1977/	Grange Hotel	https://hotels.ctrip.com/brand/g1207	格兰杰酒店
https://hotels.ctrip.com/brand/h2029/	Gromada	https://hotels.ctrip.com/brand/g1247	Gromada
https://hotels.ctrip.com/brand/h2076/	GHT hotels	https://hotels.ctrip.com/brand/g1293	GHT hotels
https://hotels.ctrip.com/brand/h2116/	GHOTEL	https://hotels.ctrip.com/brand/g1333	GHOTEL
https://hotels.ctrip.com/brand/h2130/	Gitav	https://hotels.ctrip.com/brand/g1346	Gitav
https://hotels.ctrip.com/brand/h2181/	Greens Hotels	https://hotels.ctrip.com/brand/g1398	Greens Hotels
https://hotels.ctrip.com/brand/h2186/	Good Nite Inn	https://hotels.ctrip.com/brand/g1402	Good Nite Inn
https://hotels.ctrip.com/brand/h2200/	Gruppo HNH	https://hotels.ctrip.com/brand/g1414	Gruppo HNH
https://hotels.ctrip.com/brand/h2244/	Gruppo HB Hotels	https://hotels.ctrip.com/brand/g1456	Gruppo HB Hotels
https://hotels.ctrip.com/brand/h2307/	感觉公寓集团	https://hotels.ctrip.com/brand/g1516	感觉公寓集团
https://hotels.ctrip.com/brand/h2386/	Grandvrio Hotel	https://hotels.ctrip.com/brand/g883	露樱集团
https://hotels.ctrip.com/brand/h2410/	Gekko Group	https://hotels.ctrip.com/brand/g1598	Gekko Group
https://hotels.ctrip.com/brand/h2421/	格林瑞奇酒店	https://hotels.ctrip.com/brand/g1608	格林瑞奇酒店
https://hotels.ctrip.com/brand/h2462/	gardenahotels	https://hotels.ctrip.com/brand/g1639	gardenahotels
https://hotels.ctrip.com/brand/h2593/	龚禧里	https://hotels.ctrip.com/brand/g1725	龚禧里酒店集团
https://hotels.ctrip.com/brand/h2672/	格林碧尤蒂in	https://hotels.ctrip.com/brand/g929	格林缦旅
https://hotels.ctrip.com/brand/h2743/	公园大道克雷文酒店	https://hotels.ctrip.com/brand/g1825	公园大道酒店
https://hotels.ctrip.com/brand/h2744/	公园大道贝斯沃特酒店	https://hotels.ctrip.com/brand/g1825	公园大道酒店
https://hotels.ctrip.com/brand/h2789/	Golden Tulip	https://hotels.ctrip.com/brand/g1857	Golden Tulip
https://hotels.ctrip.com/brand/h2790/	Grecian	https://hotels.ctrip.com/brand/g1858	Grecian
https://hotels.ctrip.com/brand/h2791/	Green	https://hotels.ctrip.com/brand/g1859	Green
https://hotels.ctrip.com/brand/h2858/	广场酒店	https://hotels.ctrip.com/brand/g1919	广场酒店集团
https://hotels.ctrip.com/brand/h2904/	Gais Hotels	https://hotels.ctrip.com/brand/g1946	Gais Hotels Group
https://hotels.ctrip.com/brand/h2911/	Grand America Hotels & Resorts	https://hotels.ctrip.com/brand/g1949	Grand America Hotels & Resorts
https://hotels.ctrip.com/brand/h2919/	GATE STAY	https://hotels.ctrip.com/brand/g1954	JHAT集团
https://hotels.ctrip.com/brand/h2932/	Green Hospitality Management	https://hotels.ctrip.com/brand/g1966	Green Hospitality Management
https://hotels.ctrip.com/brand/h2946/	光芒酒店	https://hotels.ctrip.com/brand/g1978	光芒酒店
https://hotels.ctrip.com/brand/h2948/	格雷斯	https://hotels.ctrip.com/brand/g1979	中南酒店集团
https://hotels.ctrip.com/brand/h2964/	Global Luxury Suites	https://hotels.ctrip.com/brand/g1993	Global Luxury Suites
https://hotels.ctrip.com/brand/h2967/	Gambino	https://hotels.ctrip.com/brand/g1996	Gambino
https://hotels.ctrip.com/brand/h2981/	Grupo Blaumar	https://hotels.ctrip.com/brand/g2006	Grupo Blaumar
https://hotels.ctrip.com/brand/h2982/	格林电竞酒店	https://hotels.ctrip.com/brand/g321	格林
https://hotels.ctrip.com/brand/h2983/	格丽酒店	https://hotels.ctrip.com/brand/g321	格林
https://hotels.ctrip.com/brand/h2994/	GF Hoteles	https://hotels.ctrip.com/brand/g2018	GF Hoteles
https://hotels.ctrip.com/brand/h3002/	GetawaysMalta	https://hotels.ctrip.com/brand/g2022	GetawaysMalta
https://hotels.ctrip.com/brand/h3021/	GROUPE FRONTENAC	https://hotels.ctrip.com/brand/g2034	GROUPE FRONTENAC
https://hotels.ctrip.com/brand/h3032/	格林客栈	https://hotels.ctrip.com/brand/g321	格林
https://hotels.ctrip.com/brand/h3104/	GREAT SOUTHERN HOTEL	https://hotels.ctrip.com/brand/g2096	GREAT SOUTHERN HOTEL
https://hotels.ctrip.com/brand/h3108/	姑苏小院	https://hotels.ctrip.com/brand/g2100	苏州文旅
https://hotels.ctrip.com/brand/h3116/	Garda Hotels Italia	https://hotels.ctrip.com/brand/g2108	Garda Hotels Italia
https://hotels.ctrip.com/brand/h3125/	Groupe Valadier	https://hotels.ctrip.com/brand/g2117	Groupe Valadier
https://hotels.ctrip.com/brand/h3151/	Gruppo FH	https://hotels.ctrip.com/brand/g2143	Gruppo FH
https://hotels.ctrip.com/brand/h3152/	Green Blu Hotels & Resort	https://hotels.ctrip.com/brand/g2144	Green Blu Hotels & Resort
https://hotels.ctrip.com/brand/h3193/	GERMAIN HOTELS	https://hotels.ctrip.com/brand/g2177	GERMAIN HOTELS
https://hotels.ctrip.com/brand/h3234/	Grand Cayman Villas & Condos	https://hotels.ctrip.com/brand/g2205	Grand Cayman Villas & Condos
https://hotels.ctrip.com/brand/h3270/	Gardaland Resort	https://hotels.ctrip.com/brand/g2239	Gardaland Resort
https://hotels.ctrip.com/brand/h3273/	GARDEN & CITY	https://hotels.ctrip.com/brand/g2242	GARDEN & CITY
https://hotels.ctrip.com/brand/h3321/	GOBEL HOTELS	https://hotels.ctrip.com/brand/g2285	GOBEL HOTELS
https://hotels.ctrip.com/brand/h3353/	Grupo Cardoso	https://hotels.ctrip.com/brand/g2316	Grupo Cardoso
https://hotels.ctrip.com/brand/h3361/	Grupo Miramar	https://hotels.ctrip.com/brand/g2324	Grupo Miramar
https://hotels.ctrip.com/brand/h3393/	Guesty	https://hotels.ctrip.com/brand/g2356	Guesty
https://hotels.ctrip.com/brand/h3428/	Green & Xenophon Hotels	https://hotels.ctrip.com/brand/g2380	Green & Xenophon Hotels
https://hotels.ctrip.com/brand/h3444/	guestfinder	https://hotels.ctrip.com/brand/g2390	guestfinder
https://hotels.ctrip.com/brand/h3472/	Gold Coast Tourist Parks	https://hotels.ctrip.com/brand/g2414	Gold Coast Tourist Parks
https://hotels.ctrip.com/brand/h3496/	GRANVISTA HOTEL & RESORTS	https://hotels.ctrip.com/brand/g2430	GRANVISTA HOTEL & RESORTS
https://hotels.ctrip.com/brand/h3534/	GHL Hoteles	https://hotels.ctrip.com/brand/g2454	GHL Hoteles
https://hotels.ctrip.com/brand/h3566/	Gardena Hotels	https://hotels.ctrip.com/brand/g2473	Gardena Hotels
https://hotels.ctrip.com/brand/h3637/	Gorgeous Smiling Hotels	https://hotels.ctrip.com/brand/g2525	Gorgeous Smiling Hotels
https://hotels.ctrip.com/brand/h3691/	Grupo Leceres	https://hotels.ctrip.com/brand/g2561	Grupo Leceres
https://hotels.ctrip.com/brand/h1/	华美达(Ramada)	https://hotels.ctrip.com/brand/g162	温德姆
https://hotels.ctrip.com/brand/h2/	豪生(Howard Johnson)	https://hotels.ctrip.com/brand/g162	温德姆
https://hotels.ctrip.com/brand/h23/	皇冠假日酒店及度假村(Crowne Plaza Hotels & Resorts)	https://hotels.ctrip.com/brand/g32	洲际酒店集团
https://hotels.ctrip.com/brand/h41/	华尔道夫(Waldorf Astoria)	https://hotels.ctrip.com/brand/g9	希尔顿
https://hotels.ctrip.com/brand/h48/	汉庭	https://hotels.ctrip.com/brand/g5	华住
https://hotels.ctrip.com/brand/h66/	华侨城酒店	https://hotels.ctrip.com/brand/g70	华侨城
https://hotels.ctrip.com/brand/h105/	海友	https://hotels.ctrip.com/brand/g5	华住
https://hotels.ctrip.com/brand/h111/	和颐	https://hotels.ctrip.com/brand/g1	首旅如家
https://hotels.ctrip.com/brand/h144/	海航酒店	https://hotels.ctrip.com/brand/g151	海航酒店
https://hotels.ctrip.com/brand/h158/	衡山	https://hotels.ctrip.com/brand/g317	衡山
https://hotels.ctrip.com/brand/h353/	恒大	https://hotels.ctrip.com/brand/g345	恒大
https://hotels.ctrip.com/brand/h404/	汉驿	https://hotels.ctrip.com/brand/g387	汉驿
https://hotels.ctrip.com/brand/h426/	华坤	https://hotels.ctrip.com/brand/g407	万喜德
https://hotels.ctrip.com/brand/h474/	和家	https://hotels.ctrip.com/brand/g451	和家
https://hotels.ctrip.com/brand/h477/	红茶馆	https://hotels.ctrip.com/brand/g454	红茶馆
https://hotels.ctrip.com/brand/h583/	海逸(Harbour Plaza)	https://hotels.ctrip.com/brand/g558	海逸
https://hotels.ctrip.com/brand/h584/	辉盛阁(Fraser Suites)	https://hotels.ctrip.com/brand/g559	辉盛国际
https://hotels.ctrip.com/brand/h585/	华逸青逸(Rambler)	https://hotels.ctrip.com/brand/g558	海逸
https://hotels.ctrip.com/brand/h586/	海逸君绰(Harbour Grand)	https://hotels.ctrip.com/brand/g558	海逸
https://hotels.ctrip.com/brand/h587/	辉盛坊(Fraser Place)	https://hotels.ctrip.com/brand/g559	辉盛国际
